20140904;2;33230;5;1
20140904;2;33200;4;1
20140918;2;33560;5;2
20140916;2;34240;5;1
20141013;2;35100;5;1
20141010;2;33800;5;1
20141010;2;33500;4;1
20141128;2;33720;4;1
20141205;2;33310;2;1
20141215;2;35300;5;2
20150204;2;33240;5;1
20141003;2;33720;5;1
20141030;2;33720;5;2
20141106;2;33720;5;4
20141106;2;21100;5;1
20140612;2;33300;5;4
20140612;2;33230;4;1
20140825;2;33720;5;3
20150602;2;33850;5;1
20150512;2;33340;4;1
20150527;1;33720;2;1
20150529;2;33840;5;1
20150701;2;33900;5;1
20150506;2;33900;5;3
20150506;2;33840;5;2
20150812;2;33850;2;1
20151008;2;33520;5;1
20150417;2;33540;5;1
20150402;2;35300;5;1
20150402;2;33330;5;1
20150803;2;35100;2;1
20160128;2;33710;1;1
20160216;2;33580;5;4
20160209;2;33580;5;2
20160331;2;33800;5;1
20160425;2;33100;5;3
20160425;2;33850;5;1
20160413;2;37570;5;2
20160519;2;35300;2;1
20160519;2;33240;4;1
20160519;2;;4;1
20160603;2;33710;5;2
20151217;2;33560;4;1
20160111;2;33250;4;1
20151201;2;33100;5;3
20151111;2;;5;1
20161221;2;33100;5;3
20161012;2;33500;5;3
20161012;2;33230;5;2
20161012;2;33850;5;1
20161010;2;35320;2;1
20170111;2;33720;5;4
20170111;2;34270;5;2
20170111;2;33240;4;1
20170111;2;33400;4;1
20161215;1;33580;4;1
20170116;2;33540;5;2
20170102;2;33500;5;3
20170131;2;33250;5;1
20160613;2;33560;5;4
20160824;2;33270;5;2
20160809;2;33720;5;2
20160727;2;33710;5;1
20160921;2;33300;5;1
20160921;2;34260;5;1
20161017;2;33840;5;1
20140926;2;33530;5;1
20141121;2;33180;5;1
20150810;2;33380;5;1
20150810;1;33410;4;1
20150519;2;33250;5;1
20150519;2;33800;5;1
20150604;2;33820;5;4
20150604;2;33840;5;1
20150116;2;33900;2;1
20150116;2;33540;5;1
20150116;2;33340;5;2
20150130;2;34240;2;1
20150312;2;33820;5;4
20140226;2;33100;5;1
20140507;2;33720;2;1
20140513;2;42100;4;1
20151016;2;33800;5;1
20160208;1;33710;1;2
20160303;2;37200;1;1
20160602;2;33560;5;1
20160812;2;33330;5;1
20150615;2;34240;5;1
20150615;2;1610;4;1
20150923;2;33720;5;2
20150617;2;33500;5;1
20150916;2;33900;4;1
20150907;2;33720;2;1
20161213;2;33520;5;1
20140109;1;;4;1
20140604;2;33270;5;2
20140905;2;33820;5;3
20141216;2;33500;5;3
20150213;2;33720;2;2
20150225;2;33240;5;2
20150702;2;33720;2;1
20151020;2;33500;2;1
20160616;2;33400;5;1
20160913;2;33800;5;3
20161020;2;33820;4;1
20161020;2;33270;4;1
20161104;2;33680;5;1
20161229;1;33720;4;1
20141104;2;33230;5;2
20150102;2;33230;4;1
20150323;2;33300;5;2
20150821;2;33580;5;1
20150715;2;33850;5;1
20150901;2;34270;5;2
20150115;2;33420;5;1
20150115;2;33710;4;1
20150513;2;33850;5;1
20150728;2;33310;5;2
20160204;2;33180;5;1
20160204;2;33730;5;1
20160316;2;33500;5;1
20170201;2;33540;5;4
20140813;2;33610;2;1
20140813;2;33270;4;1
20140915;2;33500;5;3
20141016;2;33850;5;1
20141016;1;35100;3;1
20150206;2;33540;5;3
20140221;1;33100;1;1
20140606;2;33900;5;4
20150327;2;33200;5;1
20160407;2;33800;5;1
20160816;2;35300;5;1
20150227;2;33800;5;1
20160523;2;33540;5;4
20140822;2;33250;5;1
20140715;2;33540;2;1
20160912;2;35320;2;1
20161004;2;33520;5;1
20140211;2;33680;5;1
20140411;2;33820;2;1
20140207;1;33710;1;1
20151002;2;33200;5;1
20151230;2;4200;4;1
20151027;2;33300;5;1
20151027;2;33720;5;6
20160201;2;33580;5;3
20140224;2;33230;5;2
20140304;2;33540;5;1
20140523;2;33710;5;2
20140227;2;33250;5;1
20140205;2;33870;2;1
20140205;2;33530;4;1
20140205;1;33580;2;1
20140514;2;33500;5;2
20140701;2;33720;4;1
20140619;2;33300;5;2
20140702;2;33680;5;1
20140714;2;33200;4;2
20140910;2;33310;5;1
20141021;2;33580;5;2
20141021;2;33300;5;1
20141015;1;33720;2;1
20141107;2;33300;5;1
20141110;2;33410;5;1
20141110;2;33710;5;2
20141127;2;33680;5;1
20141212;2;33300;5;1
20140902;2;33330;5;1
20140829;2;33710;4;1
20140829;2;33100;4;1
20140922;2;33580;5;4
20140929;2;33530;5;1
20140929;2;33340;5;1
20140512;2;35320;5;1
20140417;2;33560;5;2
20140218;1;35100;4;1
20140522;2;35300;5;1
20140527;2;33900;5;2
20150203;2;33410;5;4
20150304;2;33710;5;3
20150224;2;33500;5;4
20150224;1;35300;2;3
20150316;2;33680;5;1
20150211;2;63920;5;1
20150211;2;33540;4;1
20150219;2;33540;5;2
20150219;2;37800;5;1
20150413;2;35300;2;1
20150413;2;33720;5;7
20150212;2;35300;5;1
20141208;2;34260;5;1
20150112;2;33720;4;1
20150119;2;33180;5;1
20150202;1;33720;2;1
20150820;2;33580;5;2
20150820;2;33210;5;1
20150722;2;33250;2;1
20150520;2;33540;5;4
20150520;2;33710;5;2
20150520;2;33840;5;1
20150904;2;33560;5;3
20150922;2;33530;5;1
20150528;2;33540;4;1
20150827;2;33560;5;1
20150522;2;33610;5;2
20151105;2;33720;2;1
20150710;2;33330;5;1
20150526;2;33710;5;3
20150526;2;33340;5;1
20150525;2;34240;5;2
20150504;2;33400;5;1
20150427;2;33540;5;1
20150818;2;33580;5;2
20150618;2;33200;5;1
20150817;2;33560;5;2
20151015;2;33540;5;2
20151116;2;33270;5;1
20151228;2;33500;4;1
20160118;2;33230;2;1
20160114;2;33560;5;4
20151001;2;33580;5;1
20150929;2;34270;4;1
20160202;2;33100;4;1
20160203;2;33210;5;2
20160203;2;34240;5;1
20160203;2;34270;5;1
20160219;2;33300;5;1
20151207;2;33410;5;3
20151023;1;33680;4;1
20151028;2;33580;5;2
20151211;2;33340;5;1
20151211;1;33400;4;1
20160125;2;33720;5;4
20160125;2;33900;4;1
20160125;2;33100;5;1
20151015;2;35300;2;1
20160309;2;33500;5;2
20160309;1;33580;3;1
20160406;2;33900;4;1
20160329;2;33540;5;1
20160427;2;33300;2;1
20160513;2;33300;5;1
20160518;2;33270;2;1
20160520;2;33610;4;1
20160524;1;33580;4;1
20160601;2;33270;5;1
20160412;1;33850;2;1
20160428;2;33560;5;1
20160217;2;33900;5;3
20160226;2;33420;5;1
20160307;1;33200;1;1
20160317;2;33240;1;1
20160830;2;33900;5;2
20160615;1;33330;4;1
20160706;2;35100;2;1
20160909;2;33500;5;2
20160905;2;33840;5;1
20160531;2;33800;5;1
20160822;2;33580;5;2
20160902;2;34240;5;1
20160620;2;33720;5;8
20160620;2;33180;4;1
20161219;2;33500;5;1
20161220;2;33400;1;1
20170109;2;33800;5;1
20161011;2;33900;5;3
20161114;1;35320;4;2
20170105;1;33180;4;1
20161207;2;33250;5;1
20161207;2;33560;5;1
20161006;2;33340;5;2
20161111;2;33820;5;1
20161121;2;33560;5;1
20161125;2;33210;5;2
20160928;2;33850;5;2
20170124;2;33230;5;1
20170125;2;33100;5;4
20140219;2;33410;5;2
20140219;2;33800;5;2
20140219;2;36280;5;1
20140303;2;33580;5;2
20140117;2;33210;5;1
20140327;2;33270;5;2
20140327;2;33400;5;1
20140225;2;33330;5;1
20140310;2;33530;5;4
20140506;2;33560;5;1
20140306;1;35300;4;1
20161021;2;34260;5;1
20170123;2;33300;4;1
20161118;2;33800;5;1
20161007;2;33720;5;5
20161007;1;33210;4;1
20140904;2;33540;4;1
20140909;2;34270;5;1
20140903;2;35300;4;1
20140924;2;33210;5;1
20141024;2;33900;5;1
20141020;2;33540;5;3
20141119;2;33710;5;2
20141205;2;33330;5;1
20150205;1;33340;4;1
20150127;2;33850;5;3
20150210;1;34240;1;1
20150128;2;33850;5;1
20141020;2;33200;5;1
20141126;2;33530;5;1
20140217;2;33400;5;1
20140430;2;33530;5;1
20140611;2;33100;5;1
20140612;2;33560;5;4
20140827;2;33680;5;1
20140825;2;33240;2;1
20140314;2;33540;2;1
20150813;1;33500;4;1
20150527;2;33240;5;1
20150717;2;91200;4;1
20150529;2;33610;5;3
20150506;2;33420;5;1
20150921;2;33500;2;1
20150921;2;33250;5;1
20150521;2;33850;5;1
20151022;2;33500;5;1
20151216;2;33820;5;2
20151124;2;33900;4;1
20151124;2;33800;4;1
20151124;2;33850;4;1
20151019;2;33540;2;1
20150313;1;33240;4;1
20150317;2;33310;5;3
20150218;2;33500;5;2
20150415;2;33200;5;2
20150416;2;33580;5;2
20150417;2;34260;5;1
20150424;2;33230;5;1
20151111;2;33410;5;2
20151111;2;33950;4;1
20151005;2;33530;5;4
20160108;2;33820;5;2
20160210;2;33270;5;1
20160324;2;33310;4;1
20160411;2;29600;2;1
20160425;2;33820;5;1
20160418;2;33730;5;1
20160519;2;33500;5;4
20160401;2;33530;5;1
20160115;2;33610;5;1
20151201;2;33710;5;2
20160121;2;33210;5;1
20151111;2;33300;5;1
20161128;2;33310;5;2
20161128;2;33410;5;2
20161128;2;33200;3;1
20161221;1;33560;2;1
20161214;2;33410;5;1
20161101;2;33100;5;4
20161010;2;33310;5;4
20170111;2;33310;5;6
20161215;2;33500;1;1
20161215;1;33230;3;1
20170102;1;35100;2;1
20170131;2;33900;5;2
20160823;2;33100;5;3
20160823;2;33230;5;1
20160823;2;33310;5;1
20160818;2;33270;4;1
20160809;1;33720;2;1
20160906;2;33250;5;1
20160921;2;33270;5;1
20140526;2;33610;2;1
20140526;2;33270;5;1
20140820;2;33100;4;1
20140716;2;33400;2;1
20140716;1;33310;1;1
20140923;2;33580;5;1
20140923;2;33210;5;2
20141209;2;33400;5;1
20150422;2;33540;5;1
20150429;2;33530;5;1
20150810;2;33540;5;1
20150918;2;33310;2;1
20150824;2;33410;5;1
20150511;2;33900;5;2
20150731;2;33100;5;2
20141217;2;33300;4;1
20150113;2;35300;5;1
20150120;2;37800;2;1
20150311;2;33330;5;1
20140313;2;33840;5;1
20140507;2;33520;5;2
20140124;2;35300;5;1
20140513;2;36200;2;1
20140509;2;33820;5;4
20151125;2;33530;4;1
20160222;2;33100;5;5
20160304;2;33500;5;3
20160318;2;33730;5;2
20160516;2;33560;5;5
20160602;2;33800;5;1
20150916;2;33710;5;1
20150907;2;33250;5;1
20151026;1;33540;4;1
20151029;2;33530;4;1
20160107;2;33580;5;2
20160107;2;33900;1;2
20151113;2;33730;4;1
20151123;2;33900;5;2
20161208;2;33720;5;3
20161208;1;33270;2;1
20140410;2;33250;5;1
20140604;2;33100;5;3
20140618;2;33530;2;1
20140618;2;33270;5;1
20141009;2;33310;5;1
20141114;2;33610;5;1
20150305;2;33720;5;3
20150225;2;35300;1;1
20150220;2;33310;5;2
20150220;2;33720;1;1
20150902;2;33720;5;3
20140807;2;400;4;1
20140930;2;33900;5;1
20160908;2;33400;5;2
20160907;2;33560;5;1
20160913;2;33720;5;7
20161020;2;33840;5;1
20161130;2;33230;5;1
20161104;2;33530;5;2
20170120;2;33330;5;1
20170120;2;33230;5;1
20170120;1;33270;4;1
20150325;2;33720;4;1
20150821;2;33560;5;1
20151127;1;33610;4;1
20161108;2;33800;5;3
20140415;2;33580;5;1
20140613;2;33500;5;1
20141112;2;33820;5;3
20140811;2;33720;5;1
20140811;2;33100;5;1
20140811;2;33410;5;2
20140826;2;33100;2;1
20140915;2;33230;5;2
20141016;2;33310;5;1
20160922;2;33500;5;3
20140221;2;33500;4;1
20140121;2;33270;2;1
20140121;2;35220;5;1
20140121;2;33270;5;1
20140818;1;33530;4;1
20160816;2;33720;5;2
20150930;2;33340;5;1
20160715;2;33310;5;1
20160715;2;6100;4;1
20140115;2;33540;5;2
20160225;2;33730;5;1
20160308;2;33300;1;1
20160523;2;33680;5;1
20160523;1;;2;1
20140707;2;33720;5;1
20151114;2;33180;5;1
20160714;2;33820;5;1
20160628;2;33500;5;1
20170112;2;33580;5;1
20161004;2;33230;5;2
20161024;2;33580;5;2
20170130;1;33610;4;1
20140113;2;33420;5;2
20140113;1;33100;4;1
20151002;2;33710;5;1
20151002;2;33820;5;1
20151230;2;33710;5;1
20140203;2;33270;4;1
20140206;2;33500;2;1
20140214;2;15700;5;1
20140317;2;60510;2;1
20140523;2;33300;5;1
20140409;2;33720;2;1
20140519;2;33410;5;1
20140519;2;34260;4;1
20140425;2;35300;5;1
20140425;2;33720;5;2
20140425;2;33540;5;1
20140425;2;33270;5;3
20140425;2;33500;5;3
20140514;2;40520;5;1
20140311;2;33180;5;1
20140311;1;33720;3;1
20140120;2;33710;4;1
20140505;2;33870;4;1
20140210;2;33270;5;1
20140812;2;33560;2;1
20140814;2;33100;5;2
20140901;2;35300;5;1
20141103;2;33850;5;1
20141017;2;33340;5;1
20141017;1;33270;4;1
20141210;2;33270;5;1
20140829;2;33560;5;1
20140925;2;33820;5;2
20141103;2;33200;5;2
20150203;2;33200;5;2
20150310;2;36810;5;1
20150123;2;33720;5;3
20150304;2;33710;2;1
20150217;2;33270;5;2
20150217;2;33340;5;1
20150306;2;33250;5;1
20150324;2;33680;5;1
20150413;2;33530;5;4
20150413;2;33820;5;5
20150410;1;33720;4;1
20150202;2;33720;4;2
20150515;1;33710;3;1
20150703;2;33840;5;1
20150608;2;33400;5;1
20150608;2;33900;4;2
20150722;2;33850;5;2
20150917;2;33250;5;1
20150522;2;34270;5;1
20160112;2;;5;1
20151214;2;33730;5;1
20150609;2;33400;5;1
20150504;2;33400;2;1
20150430;2;33900;5;1
20150427;2;33720;5;5
20150428;2;33720;5;4
20150428;2;33200;5;1
20150818;2;33820;5;3
20150618;2;33310;5;1
20150817;2;33610;2;1
20150515;2;33720;2;1
20150515;2;33530;5;1
20151119;2;33210;5;1
20160118;2;33200;4;1
20160114;1;33900;2;2
20160120;2;33100;5;1
20160219;2;33900;5;1
20151023;2;33530;5;1
20151007;2;33270;5;2
20151204;2;33820;5;1
20151211;2;33540;5;3
20151211;2;33300;5;1
20151211;1;35320;4;1
20151209;2;33340;5;1
20160125;1;33850;2;1
20160420;2;33560;5;7
20160415;2;33270;5;4
20160502;1;33310;4;1
20160506;2;33330;5;2
20160513;2;33230;5;1
20160504;2;33850;5;1
20160524;2;33820;5;5
20160524;1;33230;4;1
20160517;2;33710;5;3
20160412;1;33310;1;1
20160314;2;33900;5;6
20160314;1;33900;1;1
20160226;2;33730;5;1
20160712;2;33840;5;1
20160615;2;33410;5;2
20160617;2;33270;5;1
20160901;2;33500;5;1
20160929;2;33230;5;2
20160929;2;33210;5;2
20160531;2;33400;5;3
20161222;1;33580;3;1
20161219;2;33250;5;1
20161219;2;33410;5;1
20161220;2;33720;2;1
20161220;2;35420;5;1
20170109;2;33500;5;3
20170109;2;33820;5;2
20170105;2;33560;5;1
20170105;2;33500;1;1
20161109;2;33580;5;2
20161028;2;33100;5;4
20161207;2;33330;5;2
20161121;2;33230;5;2
20161121;2;33840;5;1
20161122;2;33610;5;1
20161115;2;33560;5;2
20161117;2;33200;5;3
20170124;2;33560;5;1
20170124;2;33710;4;1
20140303;2;33340;2;1
20140408;2;33800;5;2
20140327;2;33850;5;1
20140310;2;33300;5;1
20140326;2;33850;5;1
20140116;2;33310;2;1
20140129;2;33270;5;3
20140129;2;33710;5;2
20140502;2;33540;5;2
20140429;2;33310;5;2
20161025;2;33580;5;1
20161216;2;33230;5;1
20161216;2;33580;4;1
20170123;2;33100;4;2
20170110;1;33330;2;1
20161116;2;33560;5;4
20161209;2;33720;5;3
20140909;2;33820;5;3
20140903;2;33210;5;1
20141024;2;33420;5;1
20141205;2;33840;5;1
20150205;2;33100;5;6
20150205;2;33410;5;2
20150127;2;33270;4;1
20150209;2;33540;5;3
20150330;2;33580;2;1
20150313;2;33720;4;1
20141111;2;33900;5;1
20141003;2;33100;5;2
20140217;2;33800;5;2
20140611;2;34240;5;1
20140602;2;33800;5;1
20140602;2;35700;5;1
20140827;2;13210;3;1
20150602;2;33720;4;1
20150813;2;33720;2;1
20150717;2;34270;5;1
20151022;2;33720;5;2
20151124;2;35300;5;2
20151013;2;33610;5;1
20150317;2;33560;1;1
20150331;2;33300;4;1
20150326;2;33900;5;1
20150326;2;33300;4;1
20150216;2;33700;5;1
20150408;2;33710;5;1
20150408;2;33300;5;1
20150415;2;33500;5;4
20150415;2;33210;5;5
20150424;2;33410;4;1
20160108;2;33500;5;2
20160108;2;33400;5;1
20151009;2;33580;5;3
20160205;2;33500;5;1
20160128;2;33530;5;2
20160128;2;33840;5;1
20160209;2;33800;5;1
20160324;2;35300;5;1
20160404;2;33500;2;1
20160404;2;35300;5;1
20160413;2;33800;5;2
20160419;2;35240;5;1
20160418;2;33300;2;1
20160421;2;33560;5;3
20160519;2;33230;5;1
20160519;1;35300;4;1
20160610;2;33530;5;1
20160310;2;33200;5;1
20160322;2;33720;2;1
20160322;2;33530;5;2
20160111;2;33200;3;1
20151223;2;33820;5;1
20151201;2;35300;5;1
20151106;2;33500;5;2
20151118;2;33100;5;3
20160121;2;33340;2;1
20160121;2;33710;5;1
20161012;2;33900;5;4
20161101;2;33900;5;3
20161215;2;33900;4;1
20161212;2;33410;5;2
20170131;2;33500;2;1
20170131;2;33720;5;6
20160824;2;33540;5;1
20160818;2;33240;5;1
20160622;2;33580;5;1
20160809;2;33240;5;1
20160727;2;33710;4;1
20140716;2;33560;5;2
20140725;2;790;3;1
20140926;2;33100;5;2
20140919;2;33800;5;1
20141105;2;33300;2;1
20141105;2;33100;5;1
20141121;2;33710;5;2
20141124;2;33720;5;3
20141209;2;180;5;1
20150311;2;33180;5;1
20150422;2;3100;5;1
20150918;2;33540;4;1
20150604;2;33410;5;2
20150604;2;33900;4;1
20150914;2;34270;5;1
20150312;2;33270;5;2
20140313;1;;4;1
20140416;2;250;2;1
20140124;2;33100;5;1
20140509;2;33310;5;1
20151125;1;35100;4;1
20160303;2;33210;4;2
20160304;2;33850;1;1
20160516;2;33410;5;1
20160516;2;33530;5;1
20160607;2;33270;5;2
20160711;2;33730;5;1
20150916;2;33410;5;1
20151112;2;33100;4;1
20151029;1;33310;4;1
20151130;2;33530;5;1
20161208;2;33820;5;2
20161213;2;33310;5;2
20140627;2;33720;2;1
20141216;2;35800;5;1
20150421;2;33720;5;4
20150713;2;91200;4;1
20140728;2;380;4;1
20140728;2;35300;4;1
20140828;2;33900;2;1
20160908;2;33820;5;2
20161130;1;33250;4;1
20161201;2;33410;5;1
20150102;2;;4;1
20150323;2;33720;1;1
20150826;2;33500;5;3
20150826;2;34260;5;1
20150624;2;33270;5;1
20150714;2;33470;2;1
20151126;1;33720;4;1
20160916;2;33900;5;1
20170113;2;33200;5;3
20140220;1;34240;4;1
20140708;2;33100;2;1
20141112;2;33530;5;1
20141112;2;33340;4;1
20160316;2;33400;2;1
20160526;2;33100;5;2
20140813;2;33210;5;1
20140915;2;33720;5;4
20140915;2;34240;5;1
20140915;2;720;4;1
20140908;2;33900;4;1
20141203;2;33800;5;1
20161227;2;33700;1;1
20140221;2;33720;5;1
20140625;2;33100;5;2
20140818;2;33100;5;1
20150327;2;33720;5;3
20160816;2;33200;5;2
20160816;2;33610;5;1
20140115;2;33680;5;1
20140115;2;33500;5;1
20141231;2;33540;5;1
20150227;2;33500;2;1
20160224;2;33720;5;8
20160225;2;33710;5;2
20160718;2;42100;5;1
20140707;2;33680;5;1
20140709;2;33710;5;1
20140730;2;33800;5;1
20140211;2;33340;1;1
20140305;2;33800;5;1
20140411;2;33310;5;2
20140411;1;33720;2;1
20140113;2;1370;5;1
20140423;2;33330;5;3
20140423;2;33400;5;1
20140819;2;35300;5;1
20140318;2;33850;2;1
20140206;2;33300;5;3
20140304;1;33270;2;1
20140114;2;33560;5;2
20140114;2;34260;5;1
20140409;2;33270;5;2
20140110;2;33410;5;1
20140519;1;34260;4;1
20140425;1;33100;4;1
20140514;2;35100;2;1
20140120;1;36220;4;1
20140701;2;;5;1
20140623;2;33200;4;1
20140623;1;33710;2;1
20140812;2;33530;5;1
20140812;2;33820;5;1
20140814;2;33420;5;1
20140815;2;33710;5;1
20140910;2;33610;5;1
20140902;2;33720;5;4
20141103;2;33230;5;1
20141006;2;33870;4;1
20141021;2;33180;5;2
20141031;2;34240;4;2
20141023;2;33410;5;1
20141017;2;33330;5;1
20141001;2;37310;5;1
20141107;2;33540;5;3
20141103;2;33720;2;1
20140127;2;35300;5;2
20140212;1;33200;1;1
20140218;2;33250;2;1
20140218;2;33850;5;1
20140218;2;840;4;1
20140522;2;33500;5;3
20140610;2;33240;5;1
20150318;2;33800;5;1
20150324;2;33530;5;1
20150211;2;36200;4;1
20150413;2;33560;5;1
20141204;2;33500;5;1
20141201;2;33310;5;1
20150109;2;33680;2;1
20150109;2;36200;4;1
20150112;2;14530;4;1
20141230;2;33800;5;1
20150107;2;33100;5;5
20150114;2;33100;5;2
20150203;2;33300;2;1
20150610;2;33410;4;1
20150928;1;33560;4;1
20150528;2;33340;5;1
20150827;2;33900;5;2
20151102;2;33540;4;2
20150710;2;33900;5;2
20150710;2;33200;4;1
20150526;2;33100;5;2
20150526;2;33420;5;1
20150609;2;33710;5;1
20150609;2;35300;5;1
20150430;2;33800;5;1
20150605;2;33720;5;5
20150817;2;33300;4;1
20160120;1;33870;2;1
20151001;2;33730;5;1
20160122;2;33100;5;5
20160202;2;33720;5;5
20160202;2;33680;5;2
20160203;2;33710;5;3
20151021;2;33560;5;4
20151023;2;;5;1
20151023;2;33540;5;2
20151023;2;33820;5;2
20151204;2;33530;5;1
20151006;2;33410;5;4
20151211;2;33870;4;2
20160125;2;33820;5;2
20160119;2;33180;2;1
20160119;1;33580;3;1
20160229;1;34240;4;1
20160309;2;33720;5;7
20160406;2;34270;5;1
20160406;2;33840;5;3
20160329;2;33230;5;1
20160427;2;33730;5;1
20160506;2;33720;5;3
20160510;2;33270;5;2
20160217;1;33710;1;1
20160314;1;35300;2;1
20160315;2;33180;5;2
20160621;2;33850;5;1
20160810;2;33210;4;1
20160706;2;33200;4;1
20160705;1;33560;2;1
20160901;2;33820;5;2
20160915;2;33200;2;1
20160915;2;33250;5;1
20160905;2;33850;5;1
20160919;2;33720;5;6
20160919;2;33240;5;3
20160530;1;28100;4;1
20160608;2;33310;5;1
20160822;2;36200;5;1
20160620;2;15110;2;1
20160620;2;33850;5;3
20160629;2;33100;5;2
20161019;2;33900;5;3
20161222;2;33870;1;1
20161031;2;33720;5;8
20161014;2;33500;5;1
20161011;2;33230;5;2
20161109;2;33230;5;1
20170124;2;33710;5;1
20170124;2;33730;5;1
20170125;2;33560;4;1
20140107;2;33720;2;1
20140219;2;200;1;1
20140219;2;35220;5;1
20140303;2;35300;5;2
20140310;2;33720;3;1
20140331;2;33720;5;2
20140404;2;60510;2;1
20140414;2;33560;5;1
20140217;2;33270;5;1
20140217;2;33900;5;2
20161025;2;33410;5;1
20161026;1;33270;4;1
20170110;2;33900;5;3
20161205;2;33820;5;2
20161205;2;33710;4;1
20161116;2;33850;5;2
20161116;2;33820;5;2
20161118;2;33720;4;3
20161118;2;33840;5;1
20140918;2;33720;2;1
20140924;2;33850;5;2
20141027;2;33960;2;1
20141024;2;33340;5;1
20141010;2;33580;5;1
20141125;1;6150;4;1
20150210;2;33270;5;1
20150128;2;33540;2;1
20141111;2;33850;5;1
20140602;2;33720;5;4
20140314;2;11100;5;1
20150814;2;33900;5;1
20150814;1;33250;4;1
20150512;2;33820;5;2
20150717;2;35100;5;1
20150701;1;33710;4;1
20150506;2;33210;5;1
20150812;2;36220;4;1
20150812;2;33500;4;1
20151022;2;34260;5;1
20151216;2;33210;5;2
20151013;2;33310;5;1
20151208;2;33410;5;1
20150313;2;33560;1;1
20150218;2;33700;5;2
20150401;2;36810;5;1
20150216;2;33270;5;3
20150417;1;33680;2;1
20150424;2;33210;2;1
20150729;1;33820;4;1
20160108;2;33900;5;1
20160205;2;33720;5;2
20160331;2;33840;5;1
20160324;2;33180;5;1
20160411;2;33900;5;4
20160411;2;33800;5;1
20160425;2;33300;2;1
20160418;1;34240;4;1
20160310;2;33410;5;1
20160223;2;33950;4;1
20151217;2;33330;5;1
20151201;1;33310;4;1
20151106;2;33540;5;1
20151118;2;33730;4;1
20160121;2;33580;1;1
20161018;2;33560;5;1
20161212;2;33400;4;1
20161212;1;33850;4;1
20161124;2;33100;5;5
20161124;2;33800;5;1
20170102;2;33210;5;2
